,0
Fast_Stoch_56_per_21_smoothing_10_per_ago_%,295.54332623585805
Slow_Stoch_70_per_15_smoothing_12_per_ago_%,294.58355842068016
Fast_Stoch_70_per_21_smoothing_11_per_ago_%,294.5409708045039
Slow_Stoch_28_per_12_smoothing_8_per_ago_%,294.3356323296945
Fast_Stoch_56_per_12_smoothing_4_per_ago_%,294.1424595694391
Fast_Stoch_56_per_9_smoothing_4_per_ago_%,294.0716911767607
Fast_Stoch_98_per_18_smoothing_8_per_ago_%,293.85737693202105
Slow_Stoch_14_per_18_smoothing_15_per_ago_%,293.4685900886524
Slow_Stoch_28_per_18_smoothing_12_per_ago_%,293.22922731510056
Slow_Stoch_42_per_21_smoothing_14_per_ago_%,292.9574790915215
Slow_Stoch_98_per_21_smoothing_16_per_ago_%,292.0612409655136
Fast_Stoch_14_per_15_smoothing_5_per_ago_%,291.99717171454813
Slow_Stoch_14_per_21_smoothing_18_per_ago_%,291.6986254701186
Slow_Stoch_84_per_15_smoothing_12_per_ago_%,289.4156988223065
Fast_Stoch_56_per_18_smoothing_8_per_ago_%,289.3923775232509
Fast_Stoch_84_per_21_smoothing_10_per_ago_%,288.68256411421316
Slow_Stoch_56_per_21_smoothing_15_per_ago_%,288.474766511335
Slow_Stoch_84_per_18_smoothing_14_per_ago_%,288.13011354654213
Fast_Stoch_42_per_9_smoothing_4_per_ago_%,287.90960309305314
Slow_Stoch_98_per_15_smoothing_12_per_ago_%,287.79691443732787
Slow_Stoch_98_per_18_smoothing_14_per_ago_%,286.81882629299264
Fast_Stoch_98_per_12_smoothing_6_per_ago_%,286.4734942339766
Fast_Stoch_28_per_6_smoothing_1_per_ago_%,285.71428571488514
Fast_Stoch_98_per_21_smoothing_10_per_ago_%,285.2722152108626
Slow_Stoch_28_per_21_smoothing_15_per_ago_%,282.7635122442025
Fast_Stoch_28_per_18_smoothing_6_per_ago_%,282.7276326166963
Fast_Stoch_42_per_15_smoothing_6_per_ago_%,281.67491699651566
Fast_Stoch_84_per_15_smoothing_6_per_ago_%,281.17753558214906
Slow_Stoch_84_per_6_smoothing_4_per_ago_%,280.90990187350224
Slow_Stoch_70_per_21_smoothing_15_per_ago_%,279.8071709507906
Slow_Stoch_84_per_21_smoothing_16_per_ago_%,279.5955192566053
Fast_Stoch_42_per_18_smoothing_7_per_ago_%,277.9030698562667
Fast_Stoch_14_per_18_smoothing_6_per_ago_%,276.31523953380713
Fast_Stoch_14_per_21_smoothing_8_per_ago_%,272.7874213945936
Slow_Stoch_42_per_18_smoothing_12_per_ago_%,272.6665121647986
Slow_Stoch_98_per_12_smoothing_9_per_ago_%,272.4065029071404
Slow_Stoch_42_per_9_smoothing_5_per_ago_%,271.48711954280714
Slow_Stoch_14_per_21_smoothing_17_per_ago_%,271.3991311838873
Slow_Stoch_84_per_9_smoothing_6_per_ago_%,271.2390723652873
Slow_Stoch_14_per_15_smoothing_11_per_ago_%,269.8633031143256
Fast_Stoch_70_per_21_smoothing_10_per_ago_%,269.5099148479876
Slow_Stoch_70_per_12_smoothing_8_per_ago_%,269.32061763598233
Slow_Stoch_70_per_18_smoothing_13_per_ago_%,268.4448066089118
Slow_Stoch_56_per_12_smoothing_8_per_ago_%,268.2016512334734
Fast_Stoch_70_per_18_smoothing_7_per_ago_%,267.5416388223777
Slow_Stoch_56_per_18_smoothing_13_per_ago_%,267.1438178881564
Slow_Stoch_56_per_15_smoothing_10_per_ago_%,266.4106911010897
Slow_Stoch_98_per_21_smoothing_15_per_ago_%,266.260651865853
Slow_Stoch_14_per_18_smoothing_14_per_ago_%,266.0105508961216
Slow_Stoch_70_per_15_smoothing_11_per_ago_%,265.88557975828377
Slow_Stoch_42_per_21_smoothing_13_per_ago_%,264.13747428900837
Slow_Stoch_28_per_9_smoothing_5_per_ago_%,263.9449535831278
Fast_Stoch_28_per_9_smoothing_3_per_ago_%,263.52941176454976
Slow_Stoch_14_per_6_smoothing_2_per_ago_%,263.44827586224693
Slow_Stoch_14_per_9_smoothing_5_per_ago_%,263.40837187609077
Fast_Stoch_28_per_21_smoothing_7_per_ago_%,263.32851900095926
Slow_Stoch_42_per_15_smoothing_10_per_ago_%,263.2158577581242
Slow_Stoch_28_per_15_smoothing_9_per_ago_%,263.0209106534951
Fast_Stoch_42_per_21_smoothing_9_per_ago_%,262.99853685866066
Fast_Stoch_84_per_18_smoothing_7_per_ago_%,262.4836209370865
Fast_Stoch_70_per_15_smoothing_6_per_ago_%,261.9534782266772
Slow_Stoch_56_per_21_smoothing_14_per_ago_%,260.32235149081663
Fast_Stoch_56_per_21_smoothing_9_per_ago_%,260.22547866940636
Slow_Stoch_28_per_21_smoothing_14_per_ago_%,257.85750056542213
Fast_Stoch_84_per_21_smoothing_9_per_ago_%,257.6772008246358
Slow_Stoch_70_per_9_smoothing_6_per_ago_%,257.53886548380456
Slow_Stoch_98_per_18_smoothing_13_per_ago_%,257.373226953335
Slow_Stoch_28_per_18_smoothing_11_per_ago_%,257.3613083902496
Slow_Stoch_84_per_12_smoothing_8_per_ago_%,256.3083511234721
Fast_Stoch_98_per_9_smoothing_3_per_ago_%,256.2521795906947
Fast_Stoch_84_per_9_smoothing_3_per_ago_%,256.2521795906922
Fast_Stoch_70_per_9_smoothing_3_per_ago_%,256.25217959068067
Slow_Stoch_84_per_18_smoothing_13_per_ago_%,255.93123810266877
Slow_Stoch_84_per_15_smoothing_11_per_ago_%,254.8001203250066
Fast_Stoch_98_per_18_smoothing_7_per_ago_%,254.71434852586182
Slow_Stoch_84_per_21_smoothing_15_per_ago_%,254.49459686035266
Fast_Stoch_98_per_21_smoothing_9_per_ago_%,254.2668519212845
Slow_Stoch_98_per_15_smoothing_11_per_ago_%,253.65299560868544
Fast_Stoch_84_per_12_smoothing_5_per_ago_%,253.2201590586806
Slow_Stoch_70_per_21_smoothing_14_per_ago_%,253.02004248150828
Slow_Stoch_14_per_21_smoothing_16_per_ago_%,251.80819573443375
Fast_Stoch_98_per_15_smoothing_6_per_ago_%,249.74962277396827
Fast_Stoch_14_per_21_smoothing_7_per_ago_%,248.94792933471456
Fast_Stoch_70_per_12_smoothing_5_per_ago_%,248.92930956687843
Fast_Stoch_98_per_12_smoothing_5_per_ago_%,248.92930956687843
Slow_Stoch_42_per_12_smoothing_7_per_ago_%,248.70480237986027
Slow_Stoch_14_per_12_smoothing_7_per_ago_%,248.58493984190923
Fast_Stoch_42_per_12_smoothing_4_per_ago_%,248.05434031768309
Fast_Stoch_42_per_15_smoothing_5_per_ago_%,248.04380103937294
Slow_Stoch_28_per_12_smoothing_7_per_ago_%,246.09547635951893
Slow_Stoch_98_per_9_smoothing_6_per_ago_%,245.63479837086936
Fast_Stoch_28_per_18_smoothing_5_per_ago_%,244.74012220780952
Slow_Stoch_98_per_21_smoothing_14_per_ago_%,241.84535876538664
Fast_Stoch_56_per_18_smoothing_7_per_ago_%,241.66249563240325
Fast_Stoch_14_per_21_smoothing_6_per_ago_%,241.131473043621
Fast_Stoch_70_per_21_smoothing_9_per_ago_%,240.93893209790775
Fast_Stoch_56_per_15_smoothing_4_per_ago_%,240.41146697380316
Slow_Stoch_42_per_18_smoothing_11_per_ago_%,239.5686907547691
Slow_Stoch_56_per_9_smoothing_5_per_ago_%,239.5437131579763
Slow_Stoch_14_per_15_smoothing_10_per_ago_%,239.49944766047534
Slow_Stoch_14_per_18_smoothing_13_per_ago_%,238.27029343218135
Slow_Stoch_70_per_18_smoothing_12_per_ago_%,237.98650284798754
Slow_Stoch_56_per_18_smoothing_12_per_ago_%,236.66740767132862
Slow_Stoch_98_per_12_smoothing_8_per_ago_%,236.1876907526697
Slow_Stoch_70_per_15_smoothing_10_per_ago_%,235.90324041408022
Slow_Stoch_42_per_21_smoothing_12_per_ago_%,235.83417024744926
Slow_Stoch_28_per_21_smoothing_13_per_ago_%,233.90600863021754
Slow_Stoch_56_per_21_smoothing_13_per_ago_%,233.50876587080012
Slow_Stoch_56_per_15_smoothing_9_per_ago_%,231.49982494648592
Slow_Stoch_14_per_21_smoothing_15_per_ago_%,231.19288154391393
Fast_Stoch_42_per_18_smoothing_6_per_ago_%,230.8290122250123
Slow_Stoch_84_per_21_smoothing_14_per_ago_%,230.43992937439427
Slow_Stoch_98_per_18_smoothing_12_per_ago_%,229.93441522553496
Fast_Stoch_14_per_9_smoothing_1_per_ago_%,228.5714285720021
Slow_Stoch_28_per_6_smoothing_3_per_ago_%,228.50430696964082
Slow_Stoch_70_per_21_smoothing_13_per_ago_%,227.33731246967767
Fast_Stoch_14_per_18_smoothing_5_per_ago_%,227.3350651822641
Fast_Stoch_84_per_15_smoothing_5_per_ago_%,225.9040108660469
Slow_Stoch_84_per_18_smoothing_12_per_ago_%,225.41515095915287
Fast_Stoch_84_per_21_smoothing_8_per_ago_%,225.21812966205684
Slow_Stoch_42_per_15_smoothing_9_per_ago_%,225.20936403248814
Fast_Stoch_56_per_21_smoothing_8_per_ago_%,224.9076311029547
Fast_Stoch_42_per_21_smoothing_8_per_ago_%,223.7504649351933
Slow_Stoch_28_per_18_smoothing_10_per_ago_%,223.61017792706565
Fast_Stoch_14_per_12_smoothing_3_per_ago_%,223.57976764953298
Slow_Stoch_70_per_12_smoothing_7_per_ago_%,223.55437581301967
Fast_Stoch_28_per_15_smoothing_4_per_ago_%,222.51713909685282
Fast_Stoch_98_per_21_smoothing_8_per_ago_%,221.80778075870472
Slow_Stoch_84_per_15_smoothing_10_per_ago_%,220.88314684350786
Slow_Stoch_98_per_15_smoothing_10_per_ago_%,219.7591903402455
Slow_Stoch_56_per_12_smoothing_7_per_ago_%,219.37747491259222
Slow_Stoch_28_per_15_smoothing_8_per_ago_%,218.70903394299398
Slow_Stoch_98_per_21_smoothing_13_per_ago_%,218.53724641387714
Fast_Stoch_84_per_18_smoothing_6_per_ago_%,218.14615058532786
Fast_Stoch_56_per_9_smoothing_3_per_ago_%,216.86580882370467
Fast_Stoch_70_per_18_smoothing_6_per_ago_%,216.0878715277847
Slow_Stoch_84_per_12_smoothing_7_per_ago_%,214.09854750121377
Fast_Stoch_98_per_18_smoothing_6_per_ago_%,213.78271073734768
Fast_Stoch_28_per_21_smoothing_6_per_ago_%,212.67144719073437
Slow_Stoch_14_per_18_smoothing_12_per_ago_%,212.29864953436072
Fast_Stoch_56_per_12_smoothing_3_per_ago_%,211.9462359370621
Fast_Stoch_14_per_15_smoothing_4_per_ago_%,211.46151452665157
Fast_Stoch_28_per_12_smoothing_3_per_ago_%,211.40443505820755
Fast_Stoch_70_per_21_smoothing_8_per_ago_%,211.06151723324578
Slow_Stoch_14_per_21_smoothing_14_per_ago_%,210.11404756105625
Slow_Stoch_28_per_21_smoothing_12_per_ago_%,209.79450693786944
Slow_Stoch_70_per_18_smoothing_11_per_ago_%,208.9538419035813
Slow_Stoch_42_per_21_smoothing_11_per_ago_%,208.74999426860316
Slow_Stoch_42_per_18_smoothing_10_per_ago_%,208.376367074055
Fast_Stoch_70_per_15_smoothing_5_per_ago_%,208.2456927065206
Slow_Stoch_14_per_15_smoothing_9_per_ago_%,208.19401350715876
Slow_Stoch_56_per_21_smoothing_12_per_ago_%,207.7777696857088
Slow_Stoch_56_per_18_smoothing_11_per_ago_%,207.74920212287688
Slow_Stoch_84_per_21_smoothing_13_per_ago_%,207.46130662105006
Slow_Stoch_70_per_15_smoothing_9_per_ago_%,205.2192819548264
Slow_Stoch_84_per_9_smoothing_5_per_ago_%,204.89490510587024
Slow_Stoch_98_per_18_smoothing_11_per_ago_%,203.48832873101824
Slow_Stoch_70_per_21_smoothing_12_per_ago_%,203.24113559580246
Fast_Stoch_42_per_9_smoothing_3_per_ago_%,203.07692307683274
Slow_Stoch_42_per_12_smoothing_6_per_ago_%,202.24766826684916
Fast_Stoch_98_per_15_smoothing_5_per_ago_%,201.969858289502
Fast_Stoch_56_per_18_smoothing_6_per_ago_%,201.396545889094
Slow_Stoch_28_per_12_smoothing_6_per_ago_%,201.04766563056796
Slow_Stoch_14_per_12_smoothing_6_per_ago_%,200.18337816409462
Fast_Stoch_14_per_21_smoothing_5_per_ago_%,199.44370615777348
Slow_Stoch_56_per_6_smoothing_3_per_ago_%,199.24126590323675
Slow_Stoch_98_per_12_smoothing_7_per_ago_%,198.1400435945468
Slow_Stoch_42_per_9_smoothing_4_per_ago_%,197.89429673852365
Slow_Stoch_56_per_15_smoothing_8_per_ago_%,197.31562713837513
Slow_Stoch_84_per_18_smoothing_11_per_ago_%,197.1656053352999
Slow_Stoch_98_per_21_smoothing_12_per_ago_%,195.5816128214234
Slow_Stoch_70_per_9_smoothing_5_per_ago_%,194.7252089444602
Fast_Stoch_84_per_12_smoothing_4_per_ago_%,193.5287885525452
Slow_Stoch_28_per_18_smoothing_9_per_ago_%,192.20763849066753
Fast_Stoch_42_per_15_smoothing_4_per_ago_%,192.18634001486362
Fast_Stoch_98_per_12_smoothing_4_per_ago_%,191.92505012469374
Fast_Stoch_70_per_12_smoothing_4_per_ago_%,191.92505012469374
Fast_Stoch_84_per_21_smoothing_7_per_ago_%,190.43118738166964
Slow_Stoch_14_per_21_smoothing_13_per_ago_%,189.89188243076458
Fast_Stoch_56_per_21_smoothing_7_per_ago_%,189.58978353650295
Slow_Stoch_42_per_15_smoothing_8_per_ago_%,189.34674928291747
Slow_Stoch_14_per_9_smoothing_4_per_ago_%,189.09580882747727
Fast_Stoch_42_per_21_smoothing_7_per_ago_%,188.88134237652483
Fast_Stoch_98_per_21_smoothing_7_per_ago_%,188.8253904035995
Slow_Stoch_84_per_15_smoothing_9_per_ago_%,188.52857837380043
Slow_Stoch_70_per_6_smoothing_3_per_ago_%,188.40763964890704
Slow_Stoch_14_per_18_smoothing_11_per_ago_%,187.60270900855522
Slow_Stoch_98_per_15_smoothing_9_per_ago_%,187.43957581497747
Slow_Stoch_28_per_21_smoothing_11_per_ago_%,187.26855447099487
Slow_Stoch_98_per_9_smoothing_5_per_ago_%,186.1312094452608
Fast_Stoch_28_per_18_smoothing_4_per_ago_%,185.82143283127408
Slow_Stoch_84_per_21_smoothing_12_per_ago_%,185.08940138890594
Slow_Stoch_42_per_6_smoothing_3_per_ago_%,183.91872628514452
Slow_Stoch_56_per_21_smoothing_11_per_ago_%,183.8620523389345
Slow_Stoch_98_per_6_smoothing_3_per_ago_%,183.53542731941093
Slow_Stoch_42_per_21_smoothing_10_per_ago_%,183.21189731864266
Slow_Stoch_28_per_9_smoothing_4_per_ago_%,182.48083300642404
Slow_Stoch_70_per_18_smoothing_10_per_ago_%,181.86174789600116
Fast_Stoch_28_per_9_smoothing_2_per_ago_%,181.67557932253882
Slow_Stoch_56_per_18_smoothing_10_per_ago_%,180.83127616276118
Slow_Stoch_70_per_21_smoothing_11_per_ago_%,180.01832074489047
Slow_Stoch_70_per_12_smoothing_6_per_ago_%,179.90726528656623
Fast_Stoch_84_per_18_smoothing_5_per_ago_%,179.8974268703498
Slow_Stoch_42_per_18_smoothing_9_per_ago_%,179.37194989779442
Slow_Stoch_28_per_15_smoothing_7_per_ago_%,179.2779280983436
Fast_Stoch_70_per_21_smoothing_7_per_ago_%,178.74447077834031
Slow_Stoch_98_per_18_smoothing_10_per_ago_%,178.53133008642587
Slow_Stoch_84_per_6_smoothing_3_per_ago_%,178.1445138270634
Fast_Stoch_42_per_12_smoothing_3_per_ago_%,177.71245323356712
Slow_Stoch_56_per_9_smoothing_4_per_ago_%,177.672029302982
Slow_Stoch_14_per_15_smoothing_8_per_ago_%,177.4355029548519
Slow_Stoch_70_per_15_smoothing_8_per_ago_%,176.2416238996044
Fast_Stoch_98_per_18_smoothing_5_per_ago_%,175.53398702236777
Fast_Stoch_28_per_21_smoothing_5_per_ago_%,175.48621186490948
Fast_Stoch_14_per_18_smoothing_4_per_ago_%,175.29362993375446
Slow_Stoch_56_per_12_smoothing_6_per_ago_%,174.41724638584776
Slow_Stoch_84_per_12_smoothing_6_per_ago_%,173.6739292331114
Slow_Stoch_98_per_21_smoothing_11_per_ago_%,173.65823845192
Fast_Stoch_98_per_9_smoothing_2_per_ago_%,172.2936987189351
Fast_Stoch_84_per_9_smoothing_2_per_ago_%,172.29369871893343
Fast_Stoch_70_per_9_smoothing_2_per_ago_%,172.29369871892567
Fast_Stoch_42_per_18_smoothing_5_per_ago_%,171.9391770758704
Fast_Stoch_70_per_18_smoothing_5_per_ago_%,171.80840821011984
Slow_Stoch_84_per_18_smoothing_10_per_ago_%,170.69722424766476
Slow_Stoch_14_per_21_smoothing_12_per_ago_%,170.24314293682633
Fast_Stoch_56_per_18_smoothing_5_per_ago_%,166.01293667083354
Slow_Stoch_28_per_21_smoothing_10_per_ago_%,164.75482133824806
Slow_Stoch_56_per_15_smoothing_7_per_ago_%,164.5144432800426
Slow_Stoch_14_per_18_smoothing_10_per_ago_%,164.43350330890937
Fast_Stoch_56_per_18_smoothing_4_per_ago_%,164.32797900338144
Fast_Stoch_84_per_15_smoothing_4_per_ago_%,164.20324334590856
Fast_Stoch_42_per_6_smoothing_1_per_ago_%,164.1791044776816
Slow_Stoch_84_per_21_smoothing_11_per_ago_%,163.97426816496298
Fast_Stoch_56_per_6_smoothing_1_per_ago_%,163.0434782606389
Slow_Stoch_28_per_18_smoothing_8_per_ago_%,162.6385371252736
Slow_Stoch_56_per_21_smoothing_10_per_ago_%,161.2355535407197
Slow_Stoch_98_per_12_smoothing_6_per_ago_%,161.07756549686167
Slow_Stoch_28_per_12_smoothing_5_per_ago_%,161.07260872834846
Slow_Stoch_84_per_15_smoothing_8_per_ago_%,160.7567847373539
Fast_Stoch_98_per_21_smoothing_6_per_ago_%,159.9640711683767
Fast_Stoch_14_per_15_smoothing_3_per_ago_%,159.71865657370918
Fast_Stoch_28_per_15_smoothing_3_per_ago_%,159.59455477640415
Fast_Stoch_84_per_21_smoothing_6_per_ago_%,159.18132344181453
Slow_Stoch_42_per_21_smoothing_9_per_ago_%,158.53155005658152
Slow_Stoch_42_per_12_smoothing_5_per_ago_%,158.07822371157494
Slow_Stoch_70_per_21_smoothing_10_per_ago_%,158.031782977588
Fast_Stoch_42_per_21_smoothing_6_per_ago_%,157.87193257251994
Slow_Stoch_98_per_15_smoothing_8_per_ago_%,157.49282819759776
Slow_Stoch_70_per_18_smoothing_9_per_ago_%,157.05667818990145
Slow_Stoch_14_per_12_smoothing_5_per_ago_%,156.39509098935133
Slow_Stoch_56_per_18_smoothing_9_per_ago_%,156.20688741115453
Fast_Stoch_56_per_15_smoothing_3_per_ago_%,155.50312245711518
Slow_Stoch_42_per_15_smoothing_7_per_ago_%,155.35253896951065
Slow_Stoch_98_per_18_smoothing_9_per_ago_%,155.33389233436
Fast_Stoch_56_per_21_smoothing_6_per_ago_%,155.0650357660231
Fast_Stoch_98_per_6_smoothing_1_per_ago_%,154.9999999997363
Fast_Stoch_70_per_15_smoothing_4_per_ago_%,153.94714773207653
Slow_Stoch_98_per_21_smoothing_10_per_ago_%,153.10281736161124
Slow_Stoch_42_per_18_smoothing_8_per_ago_%,152.9513257167905
Slow_Stoch_14_per_21_smoothing_11_per_ago_%,151.74818976297288
Fast_Stoch_98_per_15_smoothing_4_per_ago_%,150.50667125989676
Fast_Stoch_84_per_6_smoothing_1_per_ago_%,149.99999999974472
Fast_Stoch_70_per_6_smoothing_1_per_ago_%,149.99999999971405
Slow_Stoch_14_per_15_smoothing_7_per_ago_%,149.58887956320356
Slow_Stoch_84_per_9_smoothing_4_per_ago_%,148.80929675188827
Fast_Stoch_70_per_21_smoothing_6_per_ago_%,147.9472747052874
Slow_Stoch_70_per_15_smoothing_7_per_ago_%,147.8029014168857
Fast_Stoch_14_per_21_smoothing_4_per_ago_%,147.33399755046403
Slow_Stoch_70_per_9_smoothing_4_per_ago_%,146.9821064259676
Fast_Stoch_28_per_12_smoothing_2_per_ago_%,146.76010367672333
Fast_Stoch_70_per_12_smoothing_3_per_ago_%,146.7147753946754
Fast_Stoch_98_per_12_smoothing_3_per_ago_%,146.7147753946754
Fast_Stoch_84_per_12_smoothing_3_per_ago_%,146.71477539466966
Slow_Stoch_84_per_18_smoothing_9_per_ago_%,146.2635687450679
Fast_Stoch_56_per_9_smoothing_2_per_ago_%,145.83305779460306
Slow_Stoch_84_per_21_smoothing_10_per_ago_%,144.37305741963135
Slow_Stoch_28_per_15_smoothing_6_per_ago_%,143.67012278147138
Slow_Stoch_28_per_21_smoothing_9_per_ago_%,143.14137493003508
Slow_Stoch_14_per_18_smoothing_9_per_ago_%,142.5190138708905
Slow_Stoch_56_per_21_smoothing_9_per_ago_%,140.19427324481475
Slow_Stoch_98_per_9_smoothing_4_per_ago_%,140.0946302185962
Fast_Stoch_14_per_18_smoothing_3_per_ago_%,139.57891946906847
Slow_Stoch_70_per_12_smoothing_5_per_ago_%,139.2399515073993
Fast_Stoch_98_per_18_smoothing_4_per_ago_%,138.4187092200485
Fast_Stoch_70_per_18_smoothing_4_per_ago_%,138.4187092200422
Fast_Stoch_84_per_18_smoothing_4_per_ago_%,138.4187092200405
Fast_Stoch_42_per_21_smoothing_5_per_ago_%,138.18351603922602
Slow_Stoch_70_per_21_smoothing_9_per_ago_%,137.58210294457024
Fast_Stoch_28_per_21_smoothing_4_per_ago_%,136.5241592167262
Slow_Stoch_42_per_21_smoothing_8_per_ago_%,135.89712272942228
Slow_Stoch_84_per_12_smoothing_5_per_ago_%,135.52869742487303
Slow_Stoch_28_per_18_smoothing_7_per_ago_%,135.33778894732814
Slow_Stoch_84_per_15_smoothing_7_per_ago_%,135.31244222524498
Slow_Stoch_70_per_18_smoothing_8_per_ago_%,134.34140038857657
Slow_Stoch_42_per_9_smoothing_3_per_ago_%,134.2799581113591
Slow_Stoch_14_per_21_smoothing_10_per_ago_%,133.84456844442585
Slow_Stoch_56_per_12_smoothing_5_per_ago_%,133.8286184510736
Slow_Stoch_98_per_21_smoothing_9_per_ago_%,133.57597339294756
Fast_Stoch_42_per_18_smoothing_4_per_ago_%,132.68599549915413
Slow_Stoch_56_per_18_smoothing_8_per_ago_%,132.5371258523017
Slow_Stoch_56_per_15_smoothing_6_per_ago_%,132.510699141353
Slow_Stoch_98_per_18_smoothing_8_per_ago_%,132.39206646870838
Fast_Stoch_98_per_21_smoothing_5_per_ago_%,131.8623418770957
Fast_Stoch_84_per_21_smoothing_5_per_ago_%,131.3251798017494
Slow_Stoch_98_per_15_smoothing_7_per_ago_%,130.22737324967306
Fast_Stoch_42_per_9_smoothing_2_per_ago_%,129.48091078224223
Fast_Stoch_42_per_15_smoothing_3_per_ago_%,128.09024643924425
Slow_Stoch_42_per_18_smoothing_7_per_ago_%,127.51255552616124
Slow_Stoch_84_per_21_smoothing_9_per_ago_%,126.14088992704178
Fast_Stoch_84_per_15_smoothing_3_per_ago_%,125.89184475089037
Slow_Stoch_98_per_12_smoothing_5_per_ago_%,125.85229456593862
Slow_Stoch_42_per_15_smoothing_6_per_ago_%,125.22708618470324
Slow_Stoch_56_per_9_smoothing_3_per_ago_%,124.67357117024589
Slow_Stoch_14_per_9_smoothing_3_per_ago_%,124.52945599493405
Slow_Stoch_84_per_18_smoothing_8_per_ago_%,123.78857102716512
Fast_Stoch_56_per_18_smoothing_3_per_ago_%,123.24386345366563
Fast_Stoch_14_per_12_smoothing_2_per_ago_%,123.2142857141385
Slow_Stoch_14_per_15_smoothing_6_per_ago_%,123.09490077020287
Slow_Stoch_28_per_21_smoothing_8_per_ago_%,123.09253523348016
Slow_Stoch_28_per_12_smoothing_4_per_ago_%,122.86931188076102
Fast_Stoch_28_per_18_smoothing_3_per_ago_%,122.83111661727702
Fast_Stoch_70_per_21_smoothing_5_per_ago_%,122.1873425018783
Slow_Stoch_28_per_6_smoothing_2_per_ago_%,122.13396875833334
Slow_Stoch_14_per_18_smoothing_8_per_ago_%,121.6378682290691
Fast_Stoch_56_per_21_smoothing_5_per_ago_%,121.28460144679035
Fast_Stoch_98_per_15_smoothing_3_per_ago_%,121.2188544823101
Fast_Stoch_70_per_15_smoothing_3_per_ago_%,121.21885448230158
Slow_Stoch_70_per_15_smoothing_6_per_ago_%,120.42676788728677
Slow_Stoch_56_per_21_smoothing_8_per_ago_%,119.89453872032085
Fast_Stoch_56_per_12_smoothing_2_per_ago_%,119.34136390127415
Slow_Stoch_28_per_9_smoothing_3_per_ago_%,118.78881365714096
Slow_Stoch_70_per_21_smoothing_8_per_ago_%,118.06640575917307
Slow_Stoch_14_per_12_smoothing_4_per_ago_%,117.60837000144745
Slow_Stoch_42_per_12_smoothing_4_per_ago_%,117.32683111691611
Slow_Stoch_14_per_21_smoothing_9_per_ago_%,116.14619955005061
Slow_Stoch_98_per_21_smoothing_8_per_ago_%,114.93168499815725
Slow_Stoch_42_per_21_smoothing_7_per_ago_%,113.9321669746121
Fast_Stoch_42_per_21_smoothing_4_per_ago_%,112.66149460718218
Slow_Stoch_70_per_18_smoothing_7_per_ago_%,112.32080593841954
Slow_Stoch_28_per_15_smoothing_5_per_ago_%,111.53130239057447
Slow_Stoch_56_per_18_smoothing_7_per_ago_%,111.06581874430601
Slow_Stoch_98_per_18_smoothing_7_per_ago_%,110.93489242357822
Slow_Stoch_84_per_15_smoothing_6_per_ago_%,110.53045146166522
Fast_Stoch_14_per_21_smoothing_3_per_ago_%,110.4229539535988
Fast_Stoch_98_per_18_smoothing_3_per_ago_%,110.3713620683812
Fast_Stoch_70_per_18_smoothing_3_per_ago_%,110.37136206837614
Fast_Stoch_84_per_18_smoothing_3_per_ago_%,110.37136206837484
Slow_Stoch_28_per_18_smoothing_6_per_ago_%,110.09023219552454
Fast_Stoch_42_per_12_smoothing_2_per_ago_%,109.37140225647215
Slow_Stoch_84_per_21_smoothing_8_per_ago_%,108.5372950419131
Slow_Stoch_56_per_6_smoothing_2_per_ago_%,107.70124148982254
Slow_Stoch_70_per_6_smoothing_2_per_ago_%,107.39609338184182
Slow_Stoch_14_per_6_smoothing_1_per_ago_%,106.89655172419441
Slow_Stoch_98_per_15_smoothing_6_per_ago_%,104.93582251918086
Slow_Stoch_70_per_12_smoothing_4_per_ago_%,104.3403090038443
Fast_Stoch_14_per_15_smoothing_2_per_ago_%,104.12715629369833
Slow_Stoch_42_per_18_smoothing_6_per_ago_%,104.0561159827054
Slow_Stoch_56_per_15_smoothing_5_per_ago_%,103.96690570073663
Slow_Stoch_84_per_18_smoothing_7_per_ago_%,103.33294072312944
Slow_Stoch_28_per_21_smoothing_7_per_ago_%,103.20429043399713
Fast_Stoch_98_per_21_smoothing_4_per_ago_%,103.19597196636228
Fast_Stoch_84_per_21_smoothing_4_per_ago_%,103.06105321672214
Fast_Stoch_28_per_15_smoothing_2_per_ago_%,102.96422888801156
Slow_Stoch_98_per_6_smoothing_2_per_ago_%,102.58872651364102
Slow_Stoch_14_per_18_smoothing_7_per_ago_%,102.23526993670704
Slow_Stoch_42_per_6_smoothing_2_per_ago_%,101.37906647812702
Slow_Stoch_56_per_21_smoothing_7_per_ago_%,101.27935811796469
Slow_Stoch_84_per_12_smoothing_4_per_ago_%,101.08570936529635
Slow_Stoch_70_per_9_smoothing_3_per_ago_%,101.03132815236961
Slow_Stoch_84_per_9_smoothing_3_per_ago_%,100.4811251663901
Fast_Stoch_56_per_21_smoothing_4_per_ago_%,100.40268456373963
Fast_Stoch_98_per_3_smoothing,100.00000000000023
Fast_Stoch_42_per_3_smoothing,100.00000000000018
Slow_Stoch_14_per_3_smoothing,100.00000000000018
Fast_Stoch_28_per_3_smoothing,100.00000000000016
Fast_Stoch_56_per_3_smoothing,100.00000000000011
Slow_Stoch_28_per_3_smoothing,100.0000000000001
Fast_Stoch_70_per_3_smoothing,100.00000000000007
Slow_Stoch_42_per_3_smoothing,100.00000000000006
Fast_Stoch_14_per_3_smoothing,100.00000000000004
Fast_Stoch_84_per_3_smoothing,100.0
